RCDTS,NCES_ID,District,County,Website,Unit,PDF_Filename,PDF_Size_KB,Folder_Name
130410820,1706180,Bethel SD 82,Jefferson,https://www.bethelschool.net,Unknown,Master_Contract_2022-2025.pdf,575.3,Bethel_SD_82
340490380,1706270,Big Hollow SD 38,Lake,http://www.bighollow.us,CBA (Unit Unspecified),Big_Hollow_CBA_2024-2027_LCFT.pdf,445.3,Big_Hollow_SD_38
340490380,1706270,Big Hollow SD 38,Lake,http://www.bighollow.us,Teachers,Teacher_Contract_2023-2027.pdf,386.4,Big_Hollow_SD_38
540920010,1706390,Bismarck Henning CUSD,Vermilion,http://www.bismarck.k12.il.us,CBA (Unit Unspecified),24-27_CBA_with_MOUs.pdf,20541.7,Bismarck_Henning_CUSD
070162060,1706420,Bloom Twp HSD 206,Cook,,Unknown,BESPA_2023-2026.pdf,1382.0,Bloom_Twp_HSD_206
070162060,1706420,Bloom Twp HSD 206,Cook,,CBA (Unit Unspecified),Cafeteria_Employees_CBA_2026-2028.pdf,1083.6,Bloom_Twp_HSD_206
070162060,1706420,Bloom Twp HSD 206,Cook,,Custodial,Custodians_SEIU73_2024-2027.pdf,2052.8,Bloom_Twp_HSD_206
070162060,1706420,Bloom Twp HSD 206,Cook,,Custodial,Custodian_Maintenance_SEIU73_2021-2024.pdf,643.5,Bloom_Twp_HSD_206
070162060,1706420,Bloom Twp HSD 206,Cook,,Teachers,Faculty_Association_Professional_Agreement_2025-2028.pdf,2530.4,Bloom_Twp_HSD_206
070162060,1706420,Bloom Twp HSD 206,Cook,,Custodial,Maintenance_and_Custodian_Contract_2025-2027.pdf,1527.6,Bloom_Twp_HSD_206
070162060,1706420,Bloom Twp HSD 206,Cook,,Paraprofessionals,Paraprofessional_CBA_2025-2027.pdf,1525.1,Bloom_Twp_HSD_206
070162060,1706420,Bloom Twp HSD 206,Cook,,Unknown,SEIU73_LaborAgreement_2017.pdf,1792.7,Bloom_Twp_HSD_206
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Teachers,BCT_Teachers_2013-2016.pdf,1834.6,Bloomingdale_SD_13
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Teachers,BCT_Teachers_2016-2019.pdf,316.2,Bloomingdale_SD_13
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Teachers,BCT_Teachers_2019-2022.pdf,2014.4,Bloomingdale_SD_13
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Teachers,BCT_Teachers_2022-2025.pdf,229.1,Bloomingdale_SD_13
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Teachers,BCT_Teachers_2025-2030.pdf,21566.6,Bloomingdale_SD_13
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Unknown,MOU_COVID19_Learning.pdf,639.8,Bloomingdale_SD_13
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Unknown,MOU_MedicalExpenses_2023.pdf,40.7,Bloomingdale_SD_13
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Unknown,MOU_PostSeverance_403b.pdf,1510.8,Bloomingdale_SD_13
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Unknown,MOU_Retirement_2020-01-31.pdf,110.2,Bloomingdale_SD_13
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Unknown,MOU_Retirement_2020-02-24.pdf,1146.5,Bloomingdale_SD_13
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Unknown,MOU_Retirement_2021-01-29.pdf,38.1,Bloomingdale_SD_13
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Unknown,MOU_SickDays_2024-2025.pdf,22.4,Bloomingdale_SD_13
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Unknown,Para_2024-2026.pdf,32931.5,Bloomingdale_SD_13
190220130,1706450,Bloomingdale SD 13,Dupage,http://www.sd13.org,Unknown,Para_2026-2031.pdf,19421.0,Bloomingdale_SD_13
170640870,1706480,Bloomington SD 87,McLean,http://www.district87.org,Unknown,BEA_2024-25_2027-28.pdf,1144.7,Bloomington_SD_87
170640870,1706480,Bloomington SD 87,McLean,http://www.district87.org,Unknown,BESP_Custodial_Maintenance_2023-28.pdf,1284.7,Bloomington_SD_87
170640870,1706480,Bloomington SD 87,McLean,http://www.district87.org,Paraprofessionals,BESP_Paraprofessionals_2025-26_2027-28.pdf,412.3,Bloomington_SD_87
170200180,1700003,Blue Ridge CUSD 18,Dewitt,http://www.blueridge18.org,CBA (Unit Unspecified),2019-2022_CBA.pdf,601.2,Blue_Ridge_CUSD_18
170200180,1700003,Blue Ridge CUSD 18,Dewitt,http://www.blueridge18.org,CBA (Unit Unspecified),2022-2026_CBA_FINAL.pdf,2280.1,Blue_Ridge_CUSD_18
170200180,1700003,Blue Ridge CUSD 18,Dewitt,http://www.blueridge18.org,CBA (Unit Unspecified),2022-2026_Revised_CBA_10.18.24.pdf,1577.8,Blue_Ridge_CUSD_18
UNKNOWN,,Bluford_USD_318,UNKNOWN,,CBA (Unit Unspecified),2022-2024_CBA_with_6.21.22_MOU.pdf,723.6,Bluford_USD_318
UNKNOWN,,Bluford_USD_318,UNKNOWN,,Administrators,2026-2029-GS-Principal-Contract.pdf,230.0,Bluford_USD_318
030030020,1717730,Bond County CUSD 2,Bond,,Unknown,BondCo_Certified_Contract_2024-2026.pdf,936.8,Bond_County_CUSD_2
030030020,1717730,Bond County CUSD 2,Bond,,Unknown,BondCo_GESPA_NonCertified_Contract_FY24-FY26.pdf,1931.4,Bond_County_CUSD_2
030030020,1717730,Bond County CUSD 2,Bond,,Unknown,Certified_Contract_2024-2026.pdf,936.8,Bond_County_CUSD_2
030030020,1717730,Bond County CUSD 2,Bond,,Unknown,Non-Certified_Contract_2023-2026.pdf,1931.4,Bond_County_CUSD_2
320460530,1706750,Bourbonnais SD 53,Kankakee,http://www.besd53.org,Teachers,BEA_Teachers_CBA_2023-2028.pdf,5245.9,Bourbonnais_SD_53
320460530,1706750,Bourbonnais SD 53,Kankakee,http://www.besd53.org,CBA (Unit Unspecified),IOE399_CBA_2022-2027.pdf,349.3,Bourbonnais_SD_53
280880010,1706880,Bradford CUSD 1,Stark,http://www.bradfordschool.net,Unknown,Union_Contract_FY25-FY27.pdf,5047.4,Bradford_CUSD_1
320463070,1706960,Bradley Bourbonnais CHSD 307,Kankakee,http://www.bbchs.org,Unknown,master_contract_2023-2026.pdf,329.4,Bradley_Bourbonnais_CHSD_307
320460610,1706930,Bradley SD 61,Kankakee,http://www.bradleyschools.com,CBA (Unit Unspecified),CBA_2014-2017.pdf,2156.0,Bradley_SD_61
320460610,1706930,Bradley SD 61,Kankakee,http://www.bradleyschools.com,CBA (Unit Unspecified),CBA_2017-2020.pdf,418.3,Bradley_SD_61
320460610,1706930,Bradley SD 61,Kankakee,http://www.bradleyschools.com,CBA (Unit Unspecified),CBA_2020-2023.pdf,2947.9,Bradley_SD_61
320460610,1706930,Bradley SD 61,Kankakee,http://www.bradleyschools.com,CBA (Unit Unspecified),CBA_2023-2026.pdf,3382.6,Bradley_SD_61
320460610,1706930,Bradley SD 61,Kankakee,http://www.bradleyschools.com,CBA (Unit Unspecified),CBA_2026-2029.pdf,1545.8,Bradley_SD_61
130140120,1707010,Breese ESD 12,Clinton,http://d12bobcats.org,Unknown,Certified_Union_Contract_2025-2028.pdf,769.5,Breese_ESD_12
070162280,1707050,Bremen CHSD 228,Cook,,Unknown,BEST_Contract_2024-2028.pdf,878.2,Bremen_CHSD_228
070162280,1707050,Bremen CHSD 228,Cook,,Unknown,JFA_Contract.pdf,42075.4,Bremen_CHSD_228
070162280,1707050,Bremen CHSD 228,Cook,,Unknown,JFA_Contract_2019-2023_signed.pdf,4020.5,Bremen_CHSD_228
480723090,1707200,Brimfield CUSD 309,Peoria,http://www.brimfield309.com,Unknown,BEA_Contract_2025-2028.pdf,354.9,Brimfield_CUSD_309
480723090,1707200,Brimfield CUSD 309,Peoria,http://www.brimfield309.com,Teachers,Brimfield_Teachers_Contract_2019-2022.pdf,436.9,Brimfield_CUSD_309
480723090,1707200,Brimfield CUSD 309,Peoria,http://www.brimfield309.com,Teachers,Brimfield_Teachers_Contract_2022-2025.pdf,2087.7,Brimfield_CUSD_309
480723090,1707200,Brimfield CUSD 309,Peoria,http://www.brimfield309.com,Unknown,MOU_Remote_Learning_Days.pdf,59.3,Brimfield_CUSD_309
060160950,1707320,Brookfield Lagrange Park SD 95,Cook,,Support Staff,BESP_Support_2025-2029.pdf,719.5,Brookfield_Lagrange_Park_SD_95
060160950,1707320,Brookfield Lagrange Park SD 95,Cook,,Teachers,TAB_Teachers_2023-2026.pdf,712.0,Brookfield_Lagrange_Park_SD_95
060160950,1707320,Brookfield Lagrange Park SD 95,Cook,,Teachers,TAB_Teachers_2026-2029.pdf,1389.8,Brookfield_Lagrange_Park_SD_95
500821880,1723640,Brooklyn UD 188,Saint Clair,http://lovejoyschool.org,Unknown,BEA_Contract_2022-2025.pdf,980.3,Brooklyn_UD_188
070161670,1716950,Brookwood SD 167,Cook,http://www.brookwood167.org,Unknown,GEA_Contract_2014-2017.pdf,2521.7,Brookwood_SD_167
070161670,1716950,Brookwood SD 167,Cook,http://www.brookwood167.org,Unknown,GEA_Contract_2017-2020.pdf,2458.9,Brookwood_SD_167
070161670,1716950,Brookwood SD 167,Cook,http://www.brookwood167.org,Unknown,GEA_Contract_2020-2021.pdf,3146.7,Brookwood_SD_167
070161670,1716950,Brookwood SD 167,Cook,http://www.brookwood167.org,Unknown,GEA_Contract_2021-2024.pdf,1896.7,Brookwood_SD_167
070161670,1716950,Brookwood SD 167,Cook,http://www.brookwood167.org,Unknown,USA_Contract_2014-2017.pdf,1939.9,Brookwood_SD_167
070161670,1716950,Brookwood SD 167,Cook,http://www.brookwood167.org,Unknown,USA_Contract_2017-2020.pdf,2044.1,Brookwood_SD_167
070161670,1716950,Brookwood SD 167,Cook,http://www.brookwood167.org,Unknown,USA_Contract_2020-2021.pdf,1862.1,Brookwood_SD_167
010050010,1727300,Brown County CUSD 1,Brown,http://www.bchornets.com,CBA (Unit Unspecified),BrownCo_Certified_BCEA_CBA_2024-2026.pdf,2592.0,Brown_County_CUSD_1
010050010,1727300,Brown County CUSD 1,Brown,http://www.bchornets.com,Support Staff,BrownCo_ESP_Support_CBA_2024-2026.pdf,1615.5,Brown_County_CUSD_1
010050010,1727300,Brown County CUSD 1,Brown,http://www.bchornets.com,Unknown,BrownCo_Extracurricular_2024-2026.pdf,195.1,Brown_County_CUSD_1
030262010,1707440,Brownstown CUSD 201,Fayette,http://www.bcusd201.com,Unknown,BEA_Agreement_2021-2024.pdf,1485.2,Brownstown_CUSD_201
030262010,1707440,Brownstown CUSD 201,Fayette,http://www.bcusd201.com,Unknown,BEA_Agreement_2024-25_through_2026-27.pdf,1495.6,Brownstown_CUSD_201
030262010,1707440,Brownstown CUSD 201,Fayette,http://www.bcusd201.com,Unknown,ESP_Agreement_2021-2024.pdf,1577.3,Brownstown_CUSD_201
030262010,1707440,Brownstown CUSD 201,Fayette,http://www.bcusd201.com,Unknown,ESP_Agreement_2025-2028.pdf,1640.8,Brownstown_CUSD_201
030262010,1707440,Brownstown CUSD 201,Fayette,http://www.bcusd201.com,Unknown,ESP_Agreement_2025_2028_with_Salary_Information.pdf,1640.8,Brownstown_CUSD_201
030262010,1707440,Brownstown CUSD 201,Fayette,http://www.bcusd201.com,Unknown,ESP_Contract_2024-25.pdf,1499.3,Brownstown_CUSD_201
400070420,1700102,Brussels CUSD 42,Calhoun,http://www.brussels42.net,CBA (Unit Unspecified),CBA_2022-2025.pdf,732.5,Brussels_CUSD_42
400560080,1707770,Bunker Hill CUSD 8,Macoupin,http://www.bhcusd.org,Unknown,BHEA_Contract_2021-2025.pdf,3068.6,Bunker_Hill_CUSD_8
070161110,1736810,Burbank SD 111,Cook,http://www.bsd111.org,CBA (Unit Unspecified),AFSCME_CBA_2023-2028.pdf,13589.5,Burbank_SD_111
070161110,1736810,Burbank SD 111,Cook,http://www.bsd111.org,CBA (Unit Unspecified),IFT_CBA_2023-2027.pdf,37127.0,Burbank_SD_111
280063400,1700125,Bureau Valley CUSD 340,Bureau,http://www.bv340.com,Unknown,BVEA_2021-2026_Contract.pdf,4957.1,Bureau_Valley_CUSD_340
070161545,1707860,Burnham SD 154-5,Cook,http://www.d1545.org,Teachers,Teachers_CBA_SKM_C250i24083002520.pdf,1684.1,Burnham_SD_154-5
260621700,1707950,Bushnell Prairie City CUSD 170,McDonough,http://bpcschools.org,CBA (Unit Unspecified),CBA_2025-2028.pdf,8465.7,Bushnell_Prairie_City_CUSD_170
190220530,1707980,Butler SD 53,Dupage,http://www.butler53.com,CBA (Unit Unspecified),CBA_BOE_OBEA_2023-2026.pdf,15712.9,Butler_SD_53
190220530,1707980,Butler SD 53,Dupage,http://www.butler53.com,CBA (Unit Unspecified),CBA_BOE_OBEA_FY19-FY23.pdf,359.1,Butler_SD_53
470712260,1708010,Byron CUSD 226,Ogle,http://byron226.org,Unknown,BEA_Contract_2007-2009.pdf,1616.8,Byron_CUSD_226
470712260,1708010,Byron CUSD 226,Ogle,http://byron226.org,Unknown,BEA_Contract_2009-2011.pdf,9127.5,Byron_CUSD_226
470712260,1708010,Byron CUSD 226,Ogle,http://byron226.org,Unknown,BEA_Contract_2011-2012.pdf,2450.9,Byron_CUSD_226
470712260,1708010,Byron CUSD 226,Ogle,http://byron226.org,Unknown,BEA_Contract_2012-2013.pdf,2867.6,Byron_CUSD_226
470712260,1708010,Byron CUSD 226,Ogle,http://byron226.org,Unknown,BEA_Contract_2013-2014.pdf,3893.7,Byron_CUSD_226
470712260,1708010,Byron CUSD 226,Ogle,http://byron226.org,Unknown,BEA_Contract_2014-2016.pdf,4154.7,Byron_CUSD_226
470712260,1708010,Byron CUSD 226,Ogle,http://byron226.org,Unknown,BEA_Contract_2016-2019.pdf,4474.0,Byron_CUSD_226
470712260,1708010,Byron CUSD 226,Ogle,http://byron226.org,Unknown,BEA_Contract_2019-2020.pdf,14652.1,Byron_CUSD_226
470712260,1708010,Byron CUSD 226,Ogle,http://byron226.org,Unknown,BEA_Contract_2021-2022.pdf,12966.0,Byron_CUSD_226
470712260,1708010,Byron CUSD 226,Ogle,http://byron226.org,Unknown,BEA_Contract_2022-2026.pdf,17305.3,Byron_CUSD_226
470712260,1708010,Byron CUSD 226,Ogle,http://byron226.org,Unknown,BEA_Contract_2026-2030.pdf,8476.8,Byron_CUSD_226
470712260,1708010,Byron CUSD 226,Ogle,http://byron226.org,Unknown,BEA_Contract_Extension_2020-2021.pdf,315.3,Byron_CUSD_226
070161460,1739030,CCSD 146,Cook,http://www.district146.org,Unknown,Custodial_Maintenance_2024-2029.pdf,2093.9,CCSD_146
070161460,1739030,CCSD 146,Cook,http://www.district146.org,Unknown,ESP_2021-2026.pdf,2184.8,CCSD_146
070161460,1739030,CCSD 146,Cook,http://www.district146.org,Teachers,Teacher_CBA_2025-2030.pdf,555.1,CCSD_146
070161680,1735460,CCSD 168,Cook,http://www.d168.org,Support Staff,Classified_Contract_2023-2026.pdf,1386.8,CCSD_168
070161680,1735460,CCSD 168,Cook,http://www.d168.org,Unknown,SVCU_Bargaining_Agreement_2023-2026.pdf,1782.0,CCSD_168
070161680,1735460,CCSD 168,Cook,http://www.d168.org,Unknown,SVCU_Contract_2015-2018.pdf,1133.0,CCSD_168
070161680,1735460,CCSD 168,Cook,http://www.d168.org,Unknown,SVCU_Contract_2018-2020.pdf,1372.8,CCSD_168
070161680,1735460,CCSD 168,Cook,http://www.d168.org,Unknown,SVEA_Contract_2018-2021.pdf,3251.6,CCSD_168
190221800,1730510,CCSD 180,Dupage,http://www.ccsd180.org,CBA (Unit Unspecified),2025-2029_TOP_CBA.pdf,2043.3,CCSD_180
190221800,1730510,CCSD 180,Dupage,http://www.ccsd180.org,CBA (Unit Unspecified),CBA_2017-2023.pdf,14945.4,CCSD_180
190221800,1730510,CCSD 180,Dupage,http://www.ccsd180.org,CBA (Unit Unspecified),CBA_2025-2029.pdf,2043.3,CCSD_180
050160620,1712120,CCSD 62,Cook,http://www.d62.org,Support Staff,Classified_Support_CBA_2021-2026.pdf,1843.9,CCSD_62
050160620,1712120,CCSD 62,Cook,http://www.d62.org,Support Staff,Classified_Support_MOU_ext_2026-2028.pdf,111.8,CCSD_62
050160620,1712120,CCSD 62,Cook,http://www.d62.org,Unknown,Custodial_Maintenance_Current.pdf,315.4,CCSD_62
050160620,1712120,CCSD 62,Cook,http://www.d62.org,Unknown,Custodial_MOU_2020-2024.pdf,255.9,CCSD_62
050160620,1712120,CCSD 62,Cook,http://www.d62.org,Unknown,Custodial_MOU_ext_FY20-24_to_2023-2028.pdf,119.0,CCSD_62
050160620,1712120,CCSD 62,Cook,http://www.d62.org,Teachers,Teacher_Current_Agreement.pdf,757.7,CCSD_62
050160620,1712120,CCSD 62,Cook,http://www.d62.org,Teachers,Teacher_MOU_ELearning_2023-2024.pdf,127.4,CCSD_62
050160620,1712120,CCSD 62,Cook,http://www.d62.org,Teachers,Teacher_MOU_ExhibitA_2024-2027.pdf,146.4,CCSD_62
050160620,1712120,CCSD 62,Cook,http://www.d62.org,Teachers,Teacher_MOU_ext_2018-2023_to_2024-2027.pdf,231.5,CCSD_62
050160620,1712120,CCSD 62,Cook,http://www.d62.org,Teachers,Teacher_MOU_ext_2020-2024_to_2024-2028.pdf,81.7,CCSD_62
190220890,1740500,CCSD 89,Dupage,,CBA (Unit Unspecified),2013-2017_Certified_CBA.pdf,19659.3,CCSD_89
190220890,1740500,CCSD 89,Dupage,,CBA (Unit Unspecified),2017-2022_Certified_CBA.pdf,1004.9,CCSD_89
190220890,1740500,CCSD 89,Dupage,,CBA (Unit Unspecified),2022-2025_Certified_CBA.pdf,3240.2,CCSD_89
190220890,1740500,CCSD 89,Dupage,,Support Staff,2024-2027_Support_CBA.pdf,7563.5,CCSD_89
190220890,1740500,CCSD 89,Dupage,,Support Staff,2024-2027_Support_Professionals_CBA.pdf,7563.5,CCSD_89
190220890,1740500,CCSD 89,Dupage,,CBA (Unit Unspecified),2025-2030_Certified_CBA.pdf,636.6,CCSD_89
190220930,1710470,CCSD 93,Dupage,http://www.ccsd93.com/pages/CCSD93,CBA (Unit Unspecified),2024-2029_CSEA_Licensed_CBA.pdf,2422.4,CCSD_93
190220930,1710470,CCSD 93,Dupage,http://www.ccsd93.com/pages/CCSD93,Unknown,CSEA_Contract_2024-2029.pdf,2422.4,CCSD_93
190220930,1710470,CCSD 93,Dupage,http://www.ccsd93.com/pages/CCSD93,Unknown,CSSSA_Contract_2023-2028.pdf,1046.7,CCSD_93
340491170,1703870,CHSD 117,Lake,http://www.chsd117.org,Unknown,Collective_Bargaining_Agreement_2024-29.pdf,559.5,CHSD_117
340491280,1722830,CHSD 128,Lake,http://www.d128.org,CBA (Unit Unspecified),ESP_CBA_2024-2027.pdf,301.4,CHSD_128
340491280,1722830,CHSD 128,Lake,http://www.d128.org,Teachers,Teacher_CBA_2022-2025.pdf,774.4,CHSD_128
440631550,1711370,CHSD 155,McHenry,,CBA (Unit Unspecified),2023-2028_CHESS_CBA.pdf,9746.6,CHSD_155
440631550,1711370,CHSD 155,McHenry,,Teachers,D155_Teacher_Contract_2022-2027.pdf,1659.9,CHSD_155
440631550,1711370,CHSD 155,McHenry,,Unknown,MOU_GirlsFlagFootball_AthSup_012025.pdf,176.1,CHSD_155
440631550,1711370,CHSD 155,McHenry,,Unknown,MOU_IEA_NIHIP_09162025.pdf,258.6,CHSD_155
440631550,1711370,CHSD 155,McHenry,,Unknown,MOU_TRS_Penalty_Avoidance.pdf,128.4,CHSD_155
070162180,1706540,CHSD 218,Cook,http://chsd218.org,Unknown,AdminAsst_Bookkeeper_2025-2030.pdf,11080.1,CHSD_218
070162180,1706540,CHSD 218,Cook,http://chsd218.org,Custodial,Custodian_Maintenance_2025-2029.pdf,14357.3,CHSD_218
070162180,1706540,CHSD 218,Cook,http://chsd218.org,Unknown,IEA_Local218_Professional_Agreement.pdf,3307.5,CHSD_218
070162180,1706540,CHSD 218,Cook,http://chsd218.org,Support Staff,SupportStaff_2025-2030.pdf,17208.8,CHSD_218
190220940,1740440,CHSD 94,Dupage,http://www.d94.org,CBA (Unit Unspecified),2022-2026_WCHSTA_CBA.pdf,683.8,CHSD_94
190220940,1740440,CHSD 94,Dupage,http://www.d94.org,CBA (Unit Unspecified),2023-2025_WCHSSSA_CBA.pdf,412.6,CHSD_94
190220940,1740440,CHSD 94,Dupage,http://www.d94.org,CBA (Unit Unspecified),2025-2030_WCHSSSA_CBA.pdf,634.0,CHSD_94
190220940,1740440,CHSD 94,Dupage,http://www.d94.org,CBA (Unit Unspecified),2026-2031_WCHSTA_CBA.pdf,1512.7,CHSD_94
190220940,1740440,CHSD 94,Dupage,http://www.d94.org,Unknown,WCHSSSA_Contract_2023-2025.pdf,412.6,CHSD_94
190220940,1740440,CHSD 94,Dupage,http://www.d94.org,Unknown,WCHSSSA_Contract_2025-2030.pdf,634.0,CHSD_94
190220940,1740440,CHSD 94,Dupage,http://www.d94.org,Unknown,WCHSTA_Contract_2022-2026.pdf,683.8,CHSD_94
190220940,1740440,CHSD 94,Dupage,http://www.d94.org,Unknown,WCHSTA_Contract_2026-2031.pdf,1512.7,CHSD_94
190220940,1740440,CHSD 94,Dupage,http://www.d94.org,Unknown,WCHSTA_MOA_Overload_2025-2026.pdf,57.8,CHSD_94
190220990,1712570,CHSD 99,Dupage,http://www.csd99.org,Unknown,DGEA_Contract_2020-2025.pdf,1548.3,CHSD_99
190220990,1712570,CHSD 99,Dupage,http://www.csd99.org,Unknown,DGEA_Contract_2025-2030.pdf,1963.1,CHSD_99
190220990,1712570,CHSD 99,Dupage,http://www.csd99.org,Support Staff,Support_Staff_Contract_2022-2026.pdf,1227.8,CHSD_99
190222000,1742180,CUSD 200,Dupage,http://www.cusd200.org,Unknown,CEA-Contract-revised-12-22-2025.pdf,487.7,CUSD_200
190222000,1742180,CUSD 200,Dupage,http://www.cusd200.org,Unknown,CEA_Contract_2025.pdf,487.7,CUSD_200
190222000,1742180,CUSD 200,Dupage,http://www.cusd200.org,CBA (Unit Unspecified),WWEA_2023-2027_CBA.pdf,489.7,CUSD_200
190222000,1742180,CUSD 200,Dupage,http://www.cusd200.org,Unknown,WWEA_Contract_2023-2027.pdf,489.7,CUSD_200
190222010,1741980,CUSD 201,Dupage,http://www.cusd201.org,CBA (Unit Unspecified),WCMA_2025-2029_CBA.pdf,1499.5,CUSD_201
190222010,1741980,CUSD 201,Dupage,http://www.cusd201.org,CBA (Unit Unspecified),WESPA_2024-2028_CBA.pdf,323.5,CUSD_201
190222010,1741980,CUSD 201,Dupage,http://www.cusd201.org,Unknown,WESPA_2024-2028_Contract.pdf,323.5,CUSD_201
190222010,1741980,CUSD 201,Dupage,http://www.cusd201.org,Unknown,WTA_2020-2023.pdf,3413.9,CUSD_201
190222010,1741980,CUSD 201,Dupage,http://www.cusd201.org,CBA (Unit Unspecified),WTA_2023-2027_CBA.pdf,890.6,CUSD_201
310453000,1708550,CUSD 300,Kane,http://www.d300.org,Unknown,DESA_2024-2027.pdf,2043.7,CUSD_300
310453000,1708550,CUSD 300,Kane,http://www.d300.org,Unknown,DESPA.pdf,11551.7,CUSD_300
310453000,1708550,CUSD 300,Kane,http://www.d300.org,Unknown,LEAD300.pdf,2112.1,CUSD_300
310453000,1708550,CUSD 300,Kane,http://www.d300.org,Unknown,Superintendent_Contract.pdf,6012.6,CUSD_300
240473080,1730270,CUSD 308,Kendall,http://www.sd308.org,CBA (Unit Unspecified),OEA_CBA_2023-2028.pdf,544.0,CUSD_308
240473080,1730270,CUSD 308,Kendall,http://www.sd308.org,Unknown,OEA_MOU_10-21-2024.pdf,53.1,CUSD_308
240473080,1730270,CUSD 308,Kendall,http://www.sd308.org,Unknown,OEA_MOU_ESL_Cohort_2025.pdf,138.0,CUSD_308
240473080,1730270,CUSD 308,Kendall,http://www.sd308.org,Teachers,OEA_MOU_Teacher_Mentor_2025.pdf,191.5,CUSD_308
240473080,1730270,CUSD 308,Kendall,http://www.sd308.org,Unknown,OEA_Schedule_A_June2025.pdf,67.1,CUSD_308
240473080,1730270,CUSD 308,Kendall,http://www.sd308.org,CBA (Unit Unspecified),OESPA_CBA_2025-2030.pdf,454.9,CUSD_308
240473080,1730270,CUSD 308,Kendall,http://www.sd308.org,CBA (Unit Unspecified),OTA_CBA_2022-2026.pdf,592.8,CUSD_308
260290030,1711400,CUSD 3 Fulton County,Fulton,,CBA (Unit Unspecified),CBA_2025-2026.pdf,322.0,CUSD_3_Fulton_County
260290030,1711400,CUSD 3 Fulton County,Fulton,,CBA (Unit Unspecified),CBA_Amendment_24-25.pdf,107.7,CUSD_3_Fulton_County
260290030,1711400,CUSD 3 Fulton County,Fulton,,Unknown,UNION_CONTRACT_2021-2025.pdf,2169.1,CUSD_3_Fulton_County
UNKNOWN,,CUSD_4_Mendon,UNKNOWN,,Unknown,Mendon_UFEA_Union_Contract_2024-2027.pdf,1204.6,CUSD_4_Mendon
500821870,1708040,Cahokia CUSD 187,Saint Clair,http://www.cusd187.org,Unknown,MOU_Health_Aide_Compensation.pdf,1522.5,Cahokia_CUSD_187
500821870,1708040,Cahokia CUSD 187,Saint Clair,http://www.cusd187.org,Unknown,MOU_Newly_Created_Positions.pdf,601.4,Cahokia_CUSD_187
